Date/Time,FIRSTFLOOR_1:Zone Mean Radiant Temperature [C](Hourly),ROOF_0:Zone Mean Radiant Temperature [C](Hourly),FIRSTFLOOR_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ROOF_0:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),FIRSTFLOOR_1:Zone Windows Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Windows Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Opaque Surface Inside Faces Total Conduction Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Opaque Surface Inside Faces Total Conduction Heat Loss Energy [J](Hourly),ROOF_0:Zone Windows Total Heat Gain Energy [J](Hourly),ROOF_0:Zone Windows Total Heat Loss Energy [J](Hourly),ROOF_0:Zone Opaque Surface Inside Faces Total Conduction Heat Gain Energy [J](Hourly),ROOF_0:Zone Opaque Surface Inside Faces Total Conduction Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Mean Air Temperature [C](Hourly),FIRSTFLOOR_1:Zone Operative Temperature [C](Hourly),ROOF_0:Zone Mean Air Temperature [C](Hourly),ROOF_0:Zone Operative Temperature [C](Hourly),FIRSTFLOOR_1:Zone Infiltration Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Infiltration Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Ventilation Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Ventilation Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Air Relative Humidity [%](Hourly),ROOF_0:Zone Air Relative Humidity [%](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly) 
 08/04  13:00:00,23.079100970655414,23.425824751893042,4709029.1418859335,0.0,5044323.258639819,0.0,0.0,6237832.176220311,0.0,0.0,234436.3354105086,0.0,23.89997067314812,23.489535821901768,23.409489685935906,23.417657218914474,0.0,90951289.023634,0.0,0.0,50.76251706079359,8.057925309444759,0.0,88384849.03611389,0.0,88384849.03611389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  14:00:00,23.605291449665923,23.68411861187892,9990171.253906326,0.0,10757910.316783382,0.0,0.0,10999357.536960881,0.0,0.0,167455.0874639946,0.0,23.899999999999995,23.752645724832956,23.678465912112827,23.681292261995875,0.0,169538925.58201522,0.0,0.0,51.457793917902585,7.931642691157044,0.0,169030373.56742108,0.0,169030373.56742108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  15:00:00,24.106149375819825,23.890739949057117,13373782.69719741,0.0,14245957.968578545,0.0,0.0,13712079.96112875,0.0,0.0,129221.71299734456,0.0,23.899999999999995,24.003074687909912,23.87084621416699,23.880793081612055,0.0,169757337.60802105,0.0,0.0,51.46914130799891,7.840326618386598,0.0,170031696.4271731,0.0,170031696.4271731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  16:00:00,24.403312829714483,24.076097867263908,14163225.234311193,0.0,15100264.108228818,0.0,0.0,14054244.017034382,0.0,0.0,125405.08030050877,0.0,23.900000000000002,24.15165641485724,24.040014427753093,24.0580561475085,0.0,290172534.68943727,0.0,0.0,52.37646207413229,7.761026255893775,0.0,287879060.52052206,0.0,287879060.52052206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  17:00:00,24.8493222261197,24.243770552276512,17793696.302056562,0.0,19111921.947541483,0.0,0.0,17273807.821013752,0.0,0.0,119493.06472769086,0.0,23.899999999999995,24.374661113059847,24.199992274659007,24.22188141346776,0.0,238276759.98270807,0.0,0.0,50.094255714232446,7.686863703778815,0.0,248267679.73578775,0.0,248267679.73578775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  18:00:00,24.729169317493174,24.41294988286442,11073983.491157347,0.0,11751290.474306129,0.0,0.0,10249903.475601166,0.0,0.0,126740.83693431981,0.0,23.900000000000002,24.314584658746586,24.358303050020893,24.385626466442655,0.0,238032323.69104442,0.0,0.0,47.026651064144744,7.618779843680364,0.0,242613611.91517147,0.0,242613611.91517147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  19:00:00,24.422289196537253,24.57596713714805,5311571.478093818,0.0,5460796.19986203,0.0,0.0,4566778.08147274,0.0,0.0,113492.73823374738,0.0,23.899999999999995,24.161144598268624,24.52201171897902,24.548989428063535,0.0,215973899.6290086,0.0,0.0,47.27719630860546,7.547669067213451,0.0,214070184.5488792,2.1827872842550278e-8,214070184.5488792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  20:00:00,24.028078659019826,24.653825111985025,615110.9713411515,0.0,566836.7996374944,223625.03179748013,482100.6781977487,404306.06503001857,0.0,0.0,45112.08472810918,0.0,23.681413917070657,23.854746288045245,24.63101633410776,24.64242072304639,47068.368226085586,23967454.52109214,0.0,0.0,51.983965413384595,7.4986002769071805,0.0,22627928.189266823,0.0,22627928.189266823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  21:00:00,23.69029436494674,24.617561800754597,0.0,0.0,0.0,436997.43231863464,1947201.8674534436,0.0,0.0,0.0,0.0,33769.022806716326,22.65155242296521,23.170923393955974,24.635389605227417,24.626475702991,1986506.623794316,0.0,0.0,0.0,59.009404672936114,7.501084456350093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  22:00:00,23.338789727990047,24.49602766256449,0.0,0.0,0.0,528389.7981713555,3925931.9546323717,0.0,0.0,0.0,0.0,83425.89941993794,21.548202627937915,22.443496177963983,24.548502601230748,24.522265131897615,4357298.128942378,0.0,0.0,0.0,64.01951172831514,7.5478358474319664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  23:00:00,22.988180379851002,24.329857835584068,0.0,0.0,0.0,583366.9532421266,5491861.721183956,0.0,0.0,0.0,0.0,104642.52655287764,20.76840181648912,21.878291098170063,24.412056412196275,24.370957123890168,5370242.47268725,0.0,0.0,0.0,67.14163099707515,7.617459964347161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  24:00:00,22.706929214184573,24.14772601478649,0.0,0.0,0.0,619220.4700922052,6368288.868844795,0.0,0.0,0.0,0.0,123566.37882826073,20.21549789844453,21.46121355631455,24.247139619940544,24.197432817363516,5753164.526059879,0.0,0.0,0.0,70.9654995156759,7.696360948158026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  01:00:00,22.434186563870256,23.963569199833643,0.0,0.0,0.0,658605.0864279482,7329257.343632041,0.0,0.0,0.0,0.0,129907.65762685558,19.658602260773108,21.04639441232168,24.065290817178493,24.01443000850607,7212429.388218136,0.0,0.0,0.0,74.50595991491326,7.780797947753997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  02:00:00,22.145580224994447,23.780560982301253,0.0,0.0,0.0,768646.4324780463,8339291.619761762,0.0,0.0,0.0,0.0,130808.88943146155,19.10742801550042,20.626504120247436,23.878305219797355,23.829433101049304,8065392.522335965,0.0,0.0,0.0,77.10800964149037,7.868707363735971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  03:00:00,21.809495031647828,23.594852000540186,0.0,0.0,0.0,845223.4826081744,9974549.959904134,0.0,0.0,0.0,0.0,133069.37278958037,18.237748453446937,20.023621742547384,23.687716919528356,23.64128446003427,10172393.806059416,0.0,0.0,0.0,81.47408032200725,7.959466254470848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  04:00:00,21.450238955072905,23.397314213039138,0.0,0.0,0.0,842308.2815837995,10988649.261582626,0.0,0.0,0.0,0.0,152678.41990495988,17.77504101660732,19.612639985840115,23.485068743011652,23.44119147802539,10120848.303381769,0.0,0.0,0.0,83.82616500685724,8.057269327323745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  05:00:00,21.213968704061468,23.196805585865324,0.0,0.0,0.0,864554.4574530355,10994462.891674008,0.0,0.0,0.0,0.0,154267.26673628346,17.45017889734465,19.33207380070306,23.27839452098702,23.237600053426174,10698441.912044665,0.0,0.0,0.0,85.5613716614627,8.163229487284312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  06:00:00,20.98758318144679,23.002983230187358,369065.08405336825,0.0,0.0,455892.2633089552,10913477.827648213,0.0,0.0,0.0,0.0,154265.54828738858,17.216033736516625,19.10180845898171,23.08108747487145,23.0420353525294,10447520.991022646,0.0,0.0,0.0,86.81176667453015,8.264645800138679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  07:00:00,20.961344861163877,22.846030230118306,1156088.5710230542,0.0,455264.8158115998,0.0,8990069.10468558,0.0,0.0,0.0,0.0,115420.54812986126,17.537573397080553,19.24945912912221,22.908582917398892,22.8773065737586,8926491.364869606,0.0,0.0,0.0,85.09469462702889,8.356313813584999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  08:00:00,21.21835130442474,22.811107978862143,1961548.6368983,0.0,1467889.0742534567,0.0,5297904.532520533,0.0,0.0,0.0,7195.1157329984935,25804.92561341061,18.72707189337626,19.9727115989005,22.82352994204517,22.817318960453658,4233141.06228624,0.0,0.0,0.0,82.30660170604531,8.402997980344812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  09:00:00,21.744442658942088,22.905711505319598,2705642.0241542417,0.0,2427576.517049996,0.0,984939.8194002671,133885.50385345708,0.0,0.0,97479.00765758741,0.0,20.38168638262033,21.063064520781207,22.878845545294087,22.892278525306846,957288.7220705481,43539.99903933222,0.0,0.0,79.71570470266214,8.379833135078485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  10:00:00,22.29862322990213,23.063083795825644,3222665.071606285,0.0,3123869.213870814,0.0,0.0,2335577.386816207,0.0,0.0,158774.25967899527,0.0,22.043954960788913,22.171289095345518,23.047534056982027,23.05530892640384,28248.287120125533,878549.1954251187,0.0,0.0,75.7255431126569,8.298212699429032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  11:00:00,22.82339393942557,23.277029382916783,3529250.299154176,0.0,3613088.4758690707,0.0,0.0,4487174.480997003,0.0,0.0,201414.42108957627,0.0,23.70228450423514,23.262839221830358,23.28207216957038,23.279550776243582,0.0,2006918.7270308281,0.0,0.0,69.54345298521967,8.181414167474495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  12:00:00,23.224710514172454,23.536862886466988,3725571.8882350503,0.0,3922316.049691244,0.0,0.0,5029243.477325018,0.0,0.0,211876.99994443468,0.0,23.903904093082037,23.56430730362725,23.54835830781106,23.54261059713902,0.0,445645516.8727242,0.0,0.0,68.56409453970404,8.051016875389442,0.0,442950964.17285186,0.0,442950964.17285186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  13:00:00,23.553857836051765,23.804679255830095,5418949.673038633,0.0,5953133.030427278,0.0,0.0,6272656.025272467,0.0,0.0,208449.50850843888,0.0,23.900000000517434,23.726928918284603,23.81556111872226,23.81012018727618,0.0,1039256207.3727108,0.0,0.0,66.55779274073619,7.9225089783589056,0.0,1053612451.9599497,0.0,1053612451.9599497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  14:00:00,24.020994889250247,24.072441138935133,9318261.777228571,0.0,10286167.648926249,0.0,0.0,9875554.339436766,0.0,0.0,191550.29098253287,0.0,23.90000000000001,23.960497444625123,24.07473711425175,24.073589126593443,0.0,1344311443.8610353,0.0,0.0,64.69217159603706,7.800058967708509,0.0,1339843772.375297,0.0,1339843772.375297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  15:00:00,24.538023590886166,24.32328742223831,13986757.434092864,0.0,15276812.861911362,0.0,0.0,13954299.452806285,0.0,0.0,159727.77592785258,0.0,23.900000000000002,24.219011795443077,24.306681773175665,24.314984597706985,0.0,1630303868.1188471,0.0,0.0,63.98214074026234,7.692268232657451,0.0,1634201932.5220847,0.0,1634201932.5220847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  16:00:00,24.990426585697065,24.546185008587244,17676555.632021945,0.0,19058864.302692458,0.0,0.0,16938340.991889197,0.0,0.0,150135.12133952696,0.0,23.900000000000002,24.445213292848532,24.51209818736292,24.52914159797508,0.0,1591743896.8041453,0.0,0.0,65.32752792085121,7.59821733218921,0.0,1567492378.4747787,0.0,1567492378.4747787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  17:00:00,25.362378875343364,24.74431876140541,19701374.636316013,0.0,20994946.008698184,0.0,0.0,18078787.55165264,0.0,0.0,141140.21298827886,0.0,23.900000000000002,24.631189437671683,24.702240257192397,24.7232795092989,0.0,1408738003.2265313,0.0,0.0,66.66107993299713,7.512312428519347,0.0,1406276850.6151783,0.0,1406276850.6151783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  18:00:00,25.377690455963677,24.90837180094577,15184119.303333018,0.0,16150081.616652345,0.0,0.0,13193380.220095035,0.0,0.0,118694.58864597458,0.0,23.900000000000002,24.638845227981836,24.866210599374597,24.887291200160178,0.0,1515935219.7474854,0.0,0.0,65.13353708048079,7.439104336463107,0.0,1529467296.9553852,0.0,1529467296.9553852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  19:00:00,25.133145795593578,25.024787684838344,8703377.537993439,0.0,9251223.07508859,0.0,0.0,6894491.516742472,0.0,0.0,76611.59095756602,0.0,23.900000000000002,24.51657289779679,24.990601320967784,25.007694502903064,0.0,1447596001.5798583,0.0,0.0,64.41534478128757,7.384100545143846,0.0,1440916624.2949538,0.0,1440916624.2949538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  20:00:00,24.65764757888657,25.07928105452763,1308767.4197153435,0.0,1364130.7369450526,107724.46960045255,836316.403130423,787286.0257450612,0.0,0.0,32318.548290384875,0.0,23.899999999999995,24.278823789443283,25.06334288641383,25.07131197047073,0.0,1076218775.1027555,0.0,0.0,66.76279938550952,7.356476223948017,0.0,1058480802.57827,0.0,1058480802.57827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  21:00:00,24.510669581788715,25.057884340032444,0.0,0.0,0.0,320320.8720250764,178230.31973904182,643213.4470638621,0.0,0.0,132.78194470561857,24402.79534248848,25.189142743509034,24.849906162648878,25.07011012262592,25.063997231329186,1211612.30628245,3894538.3371456065,0.0,0.0,67.18924672344296,7.356604202238721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  22:00:00,24.430284473990422,24.96654181376081,0.0,0.0,0.0,384222.70485709375,75402.2979884235,79430.31343247568,0.0,0.0,0.0,71147.11484514084,24.634282097461732,24.532283285726077,25.006378416574915,24.986460115167862,658781.4021278386,0.0,0.0,0.0,69.00127545438515,7.3889585401051425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  23:00:00,24.260338487335787,24.840372633936294,0.0,0.0,0.0,478814.9916939471,919519.2112731214,0.0,0.0,0.0,0.0,86628.75044245727,23.757674660286067,24.009006573810925,24.89919655397267,24.869784593954478,1179591.2311588307,0.0,0.0,0.0,71.71052717513147,7.439466782025831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/05  24:00:00,23.95285123437076,24.70434086295954,0.0,0.0,0.0,632337.0475787539,3352198.3892543656,0.0,0.0,0.0,0.0,84579.78894400204,22.336481294434623,23.14466626440269,24.77887252334813,24.74160669315384,3483204.7240101416,0.0,0.0,0.0,79.89882810335222,7.497500741414528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  01:00:00,23.596456044383956,24.56190015055418,0.0,0.0,0.0,666794.4137766919,5059041.164065303,0.0,0.0,0.0,0.0,100447.07929372904,21.645723146315756,22.621089595349858,24.648494894919555,24.60519752273687,4362187.116560615,0.0,0.0,0.0,84.36528107283982,7.55485582615653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  02:00:00,23.404627220041295,24.410113500168645,0.0,0.0,0.0,704476.8862391702,5214262.7601527255,0.0,0.0,0.0,0.0,112417.39694062967,21.32129731757499,22.362962268808143,24.502600890922377,24.456357195545507,5040793.159359105,0.0,0.0,0.0,86.05968338021329,7.622360483249278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  03:00:00,23.170205407853448,24.256806791443765,0.0,0.0,0.0,737245.8722099564,6226198.841848558,0.0,0.0,0.0,0.0,117536.28536821213,20.770339599704574,21.97027250377901,24.34688360934231,24.301845200393036,6585699.0070765065,0.0,0.0,0.0,87.23123029387231,7.696988340500383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  04:00:00,22.917721855707356,24.105299741134953,0.0,0.0,0.0,762012.1844660224,7214171.091816556,0.0,0.0,0.0,0.0,117945.03335951208,20.217764463448415,21.567743159577883,24.185771574672046,24.145535657903498,6917240.772906439,0.0,0.0,0.0,88.95854343653868,7.771691490020529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  05:00:00,22.695938792498946,23.956642278802033,0.0,0.0,0.0,754838.5762356592,7541174.904867552,0.0,0.0,0.0,0.0,120168.65509886062,19.983811767975073,21.339875280237006,24.025188813021614,23.99091554591182,6797944.278295877,0.0,0.0,0.0,90.23058848318,7.851573297909116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  06:00:00,22.592275853888484,23.812460424481127,391420.3414807586,0.0,9919.249280334581,342224.74521516263,6755815.794342412,0.0,0.0,0.0,0.0,114564.69971610501,19.982620952877422,21.287448403382953,23.87614395701514,23.844302190748135,6429107.937390622,0.0,0.0,0.0,90.23708682544297,7.9255244772741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  07:00:00,22.58334467811062,23.68883690290509,1361902.1567599364,0.0,718918.8679967849,0.0,5617093.6457761945,0.0,0.0,0.0,0.0,93609.84749631363,19.98229792864194,21.282821303376284,23.743429443063423,23.716133172984257,6334358.482000208,0.0,0.0,0.0,90.23890602898247,7.989044320703385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  08:00:00,22.638068956434996,23.63039925751117,2390122.6733076484,0.0,1852209.6426781535,0.0,4583099.264811195,0.0,0.0,0.0,0.0,39333.88635725416,19.982597036126858,21.31033299628093,23.65900849804847,23.64470387777982,6444598.222513067,0.0,0.0,0.0,90.23739027146816,8.034453858049108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  09:00:00,22.728561950638397,23.659980089895132,3351882.984855783,0.0,2896824.4391356385,0.0,3767367.4565849826,0.0,0.0,0.0,29734.73754721832,667.9346174070815,19.98334265526014,21.355952302949266,23.649559876046965,23.65476998297105,6677445.768144768,0.0,0.0,0.0,90.15154510763813,8.042391976242584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  10:00:00,22.77524297682042,23.753244931479045,3931106.303050313,0.0,3555525.8841818795,0.0,3997592.6235825364,0.0,0.0,0.0,93028.86340204983,0.0,19.661378130393246,21.21831055360683,23.72667068876599,23.73995781012252,7423833.30991285,0.0,0.0,0.0,93.91371364651837,8.005152188658526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  11:00:00,22.741027146521912,23.918293413001113,4246139.446177572,0.0,3846426.6295961356,0.0,4685213.760759674,0.0,0.0,0.0,162137.8018731416,0.0,19.429504128063012,21.085265637292462,23.886243844175382,23.902268628588246,6842025.375033608,0.0,0.0,0.0,98.63238937382171,7.92871351360112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  12:00:00,22.84821477059208,24.142163169587466,4349169.34823725,0.0,4003985.927456854,0.0,3298930.946085274,0.0,0.0,0.0,187805.97159409474,0.0,20.07536715935947,21.461790964975773,24.127032066663173,24.134597618125316,5602035.100694326,0.0,0.0,0.0,98.13723770794014,7.810308882463214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  13:00:00,23.262937806507946,24.313283538010058,5124716.722501673,0.0,5106460.444513992,0.0,377550.3311370512,1761797.825562899,0.0,0.0,122185.16600662838,0.0,21.822279354131364,22.54260858031965,24.328246266044726,24.320764902027392,1273836.4959978098,28205.540774344,0.0,0.0,91.37015366811556,7.713347341125906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  14:00:00,24.1452071759477,24.456928694981148,10221629.261376293,0.0,10864002.087110044,0.0,0.0,10083135.987394772,0.0,0.0,93161.5680993767,0.0,24.033473511949932,24.08934034394881,24.463495744459532,24.460212219720336,647127.4108752233,0.0,0.0,0.0,78.19245085550187,7.651110306865706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  15:00:00,25.031075647073635,24.64902520741798,15371771.201393588,0.0,16271994.86603251,0.0,0.0,15986084.39761085,0.0,0.0,127805.12362135272,0.0,24.962036294801564,24.996555970937596,24.609218146645702,24.629121677031844,328558.2444318021,88142.76835407593,0.0,0.0,71.2982906526425,7.580272822639924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  16:00:00,25.695785678644455,24.88191516383256,18235535.343707435,0.0,19346838.850800175,0.0,0.0,19039985.181483034,0.0,0.0,166416.76598220094,0.0,25.93202072653678,25.81390320259062,24.812817258120177,24.847366210976364,0.0,1003911.5533042687,0.0,0.0,67.45153959463822,7.485500046025872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  17:00:00,26.27518587815547,25.12222540924328,17978451.735228363,0.0,19269131.00953744,0.0,0.0,19904314.028671984,0.0,0.0,176157.25326797602,0.0,26.94826621478182,26.611726046468643,25.04392203585236,25.08307372254782,65200.07472009315,489772.43602283945,0.0,0.0,62.345096869083214,7.378699535733532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  18:00:00,26.352002143136037,25.363037756045955,11663814.057494227,0.0,12353425.979253206,0.0,0.0,14066486.110387363,0.0,0.0,177970.00473754093,0.0,27.50025988702552,26.92613101508078,25.280292342253986,25.32166504914997,0.0,2821861.2995258314,0.0,0.0,60.67636031946224,7.272518796805863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/06  19:00:00,26.189837990346977,25.576761919365907,6026409.637230777,0.0,6219466.584796049,0.0,0.0,8548357.701366514,0.0,0.0,157996.78420955274,0.0,27.40789655683322,26.798867273590094,25.5039406411632,25.54035128026455,0.0,1186896.9769195295,0.0,0.0,60.6591789054955,7.176466980989368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
